model_type,evaluation_score,id_accuracy,near_auroc,near_aupr,near_fpr95,far_auroc,far_aupr,far_fpr95,checkpoint,source_file
resnet50,msp,0.368832936372916,0.6604775330578401,0.45091443674758835,0.902347737325621,0.6654433005689903,0.9152746040398771,0.9370534195304525,/home/dell7960/桌面/FedOOD/experiments/foster_smoke/resnet50/experiment_20260410_182217/best_model.pth,/home/dell7960/桌面/FedOOD/experiments/foster_smoke/resnet50/experiment_20260410_182217/foster_results.json
