model_type,evaluation_score,id_accuracy,near_auroc,near_aupr,near_fpr95,far_auroc,far_aupr,far_fpr95,checkpoint,source_file
resnet50,msp,0.3511398434841783,0.6288574587411043,0.4421009403192725,0.8353181354202109,0.6808361926889958,0.9179519896683332,0.8489282068730861,/home/dell7960/桌面/FedOOD/experiments/fedln_smoke/resnet50/experiment_20260411_143239/best_model.pth,/home/dell7960/桌面/FedOOD/experiments/fedln_smoke/resnet50/experiment_20260411_143239/fedln_results.json
